"Data send=>$,1.3,1.9,1.10,1.14",2018-08-12 01:21:05.496527
"$,1.3,1.9,1.10,1.14 and Seq Number = 0",2018-08-12 01:21:05.500485
"Data send=>$,1.3,1.9,1.10,1.14",2018-08-12 01:21:05.503624
"Data send=>$,1.3,1.9,1.10,1.14",2018-08-12 01:21:05.506602
"$,1.3,1.9,1.10,1.14 and Seq Number = 0",2018-08-12 01:21:05.509849
"Data send=>$,1.3,1.9,1.10,1.14",2018-08-12 01:21:05.512762
"$,1.3,1.9,1.10,1.14 and Seq Number = 0",2018-08-12 01:21:05.515951
"Data send=>$,1.3,1.9,1.10,1.14",2018-08-12 01:21:05.518850
"Data send=>$,1.3,1.9,1.10,1.14",2018-08-12 01:21:05.521762
"Data send=>$,1.3,1.9,1.10,1.14",2018-08-12 01:21:05.524583
"Data send=>$,1.3,1.9,1.10,1.14",2018-08-12 01:21:05.527310
"$,1.3,1.9,1.10,1.14 and Seq Number = 0",2018-08-12 01:21:05.530337
"Data send=>$,1.3,1.9,1.10,1.14",2018-08-12 01:21:05.533032
"$,1.3,1.9,1.10,1.14 and Seq Number = 0",2018-08-12 01:21:05.535917
"Data send=>$,1.3,1.9,1.10,1.14",2018-08-12 01:21:05.538473
"$,1.3,1.9,1.10,1.14 and Seq Number = 0",2018-08-12 01:21:05.541372
"$,1.3,1.9,1.10,1.14 and Seq Number = 0",2018-08-12 01:21:05.544230
"$,1.3,1.9,1.10,1.14 and Seq Number = 0",2018-08-12 01:21:05.546988
"$,1.3,1.9,1.10,1.14 and Seq Number = 0",2018-08-12 01:21:05.549741
"$,1.3,1.9,1.10,1.14 and Seq Number = 0",2018-08-12 01:21:05.552436
"$,1.3,1.9,1.10,1.14 and Seq Number = 0",2018-08-12 01:21:05.555089
"$,1.3,1.9,1.10,1.14 and Seq Number = 0",2018-08-12 01:21:05.557697
"$,1.3,1.9,1.10,1.14 and Seq Number = 0",2018-08-12 01:21:05.560419
1.10,3230,1,13,2018-08-12 02:00:13.498949
1.10,3230,1,13,2018-08-12 02:00:14.624601
1.16,3230,2,4,2018-08-12 02:00:51.120051
1.12,3203,2,4,2018-08-12 02:00:52.378481
1.4,3250,2,4,2018-08-12 02:00:53.174324
1.19,3230,2,4,2018-08-12 02:00:53.378843
1.8,3230,2,4,2018-08-12 02:00:58.546509
1.2,3250,2,4,2018-08-12 02:00:58.848388
1.7,3230,2,4,2018-08-12 02:00:59.070120
1.2,3250,2,4,2018-08-12 02:01:00.006023
1.18,3250,2,4,2018-08-12 02:01:02.194808
1.14,3230,1,14,2018-08-12 02:02:50.732644
1.9,3250,1,14,2018-08-12 02:03:12.988717
1.10,3230,1,14,2018-08-12 02:03:14.109694
1.14,3230,1,15,2018-08-12 02:05:50.793794
1.14,3230,1,15,2018-08-12 02:05:51.793411
1.14,3230,1,15,2018-08-12 02:05:52.860595
1.3,3230,1,15,2018-08-12 02:05:53.230432
1.10,3230,1,15,2018-08-12 02:06:15.711688
1.3,3230,1,16,2018-08-12 02:08:53.338359
1.9,3250,1,16,2018-08-12 02:09:16.273770
1.10,3230,1,16,2018-08-12 02:09:17.445201
1.9,3250,1,16,2018-08-12 02:09:18.206633
1.12,3203,2,5,2018-08-12 02:10:55.697136
1.19,3230,2,5,2018-08-12 02:10:56.322968
1.2,3250,2,5,2018-08-12 02:10:59.571898
1.18,3250,2,5,2018-08-12 02:11:00.688046
1.7,3230,2,5,2018-08-12 02:11:01.763058
1.8,3230,2,5,2018-08-12 02:11:02.543161
1.8,3230,2,5,2018-08-12 02:11:03.716754
1.14,3230,1,17,2018-08-12 02:11:52.801663
1.3,3230,1,17,2018-08-12 02:11:53.448381
1.9,3250,1,17,2018-08-12 02:12:17.814902
1.10,3230,1,17,2018-08-12 02:12:18.882125
1.3,3230,1,18,2018-08-12 02:14:56.992796
1.9,3250,1,18,2018-08-12 02:15:20.430127
1.10,3230,1,18,2018-08-12 02:15:22.738856
1.14,3230,1,19,2018-08-12 02:17:51.638361
1.3,3230,1,19,2018-08-12 02:17:53.791280
1.9,3250,1,19,2018-08-12 02:18:21.031756
1.10,3230,1,19,2018-08-12 02:18:22.272839
1.14,3230,1,20,2018-08-12 02:20:50.621005
1.16,3230,2,6,2018-08-12 02:20:53.122154
1.3,3230,1,20,2018-08-12 02:20:53.900575
1.4,3250,2,6,2018-08-12 02:20:54.321685
1.19,3230,2,6,2018-08-12 02:20:54.643100
1.2,3250,2,6,2018-08-12 02:21:01.384831
1.7,3183,2,6,2018-08-12 02:21:03.494549
1.8,3230,2,6,2018-08-12 02:21:04.459147
1.8,3230,2,6,2018-08-12 02:21:05.512358
1.9,3250,1,20,2018-08-12 02:21:22.640841
1.10,3230,1,20,2018-08-12 02:21:23.955624
1.14,3230,1,21,2018-08-12 02:23:50.691991
1.14,3230,1,21,2018-08-12 02:23:51.691571
1.3,3230,1,21,2018-08-12 02:23:54.134002
1.9,3250,1,21,2018-08-12 02:24:24.187401
1.9,3250,1,21,2018-08-12 02:24:25.186677
1.10,3230,1,21,2018-08-12 02:24:25.473760
1.9,3250,1,21,2018-08-12 02:24:26.188269
1.9,3250,1,22,2018-08-12 02:27:25.733103
1.10,3230,1,22,2018-08-12 02:27:28.205421
1.10,3230,1,22,2018-08-12 02:27:31.329035
1.14,3230,1,23,2018-08-12 02:29:50.689801
1.3,3230,1,23,2018-08-12 02:29:54.351888
1.9,3203,1,23,2018-08-12 02:30:27.342577
1.10,3230,1,23,2018-08-12 02:30:28.779019
1.16,3230,2,7,2018-08-12 02:30:50.934206
1.12,3203,2,7,2018-08-12 02:30:54.214155
1.4,3250,2,7,2018-08-12 02:30:54.901421
1.4,3250,2,7,2018-08-12 02:30:55.898496
1.2,3203,2,7,2018-08-12 02:31:03.199938
1.18,3250,2,7,2018-08-12 02:31:04.279124
1.8,3230,2,7,2018-08-12 02:31:05.432661
1.14,3183,1,24,2018-08-12 02:32:50.673866
1.3,3230,1,24,2018-08-12 02:32:54.585896
1.9,3203,1,24,2018-08-12 02:33:28.949053
1.10,3230,1,24,2018-08-12 02:33:30.417781
1.10,3230,1,24,2018-08-12 02:33:34.760951
1.14,3230,1,25,2018-08-12 02:35:50.652707
1.3,3230,1,25,2018-08-12 02:35:54.694606
1.9,3203,1,25,2018-08-12 02:36:30.562864
1.10,3230,1,25,2018-08-12 02:36:32.148815
1.14,3230,1,26,2018-08-12 02:38:50.731682
1.9,3203,1,26,2018-08-12 02:39:32.168218
1.10,3230,1,26,2018-08-12 02:39:34.755058
1.16,3230,2,8,2018-08-12 02:40:51.095237
1.12,3156,2,8,2018-08-12 02:40:53.472548
1.7,3183,2,8,2018-08-12 02:41:04.744435
1.2,3203,2,8,2018-08-12 02:41:04.968078
1.2,3203,2,8,2018-08-12 02:41:05.968954
1.7,3183,2,8,2018-08-12 02:41:06.978069
1.2,3203,2,8,2018-08-12 02:41:08.015242
1.8,3230,2,8,2018-08-12 02:41:09.602828
1.3,3230,1,27,2018-08-12 02:41:55.037440
1.9,3203,1,27,2018-08-12 02:42:35.960067
1.10,3230,1,27,2018-08-12 02:42:36.235752
1.9,3203,1,27,2018-08-12 02:42:37.026520
1.10,3230,1,27,2018-08-12 02:42:39.487620
1.3,3230,1,28,2018-08-12 02:44:55.146645
1.9,3203,1,28,2018-08-12 02:45:35.385398
1.10,3230,1,28,2018-08-12 02:45:38.093888
1.14,3183,1,29,2018-08-12 02:47:50.560534
1.14,3183,1,29,2018-08-12 02:47:51.681601
1.3,3230,1,29,2018-08-12 02:47:55.255560
1.10,3230,1,29,2018-08-12 02:48:38.573429
1.14,3183,1,30,2018-08-12 02:50:50.664172
1.14,3183,1,30,2018-08-12 02:50:51.558884
1.12,3156,2,9,2018-08-12 02:50:53.857126
1.3,3230,1,30,2018-08-12 02:50:55.489111
1.4,3250,2,9,2018-08-12 02:50:56.042355
1.19,3230,2,9,2018-08-12 02:50:56.493106
1.7,3183,2,9,2018-08-12 02:51:06.307453
1.18,3203,2,9,2018-08-12 02:51:06.575829
1.2,3203,2,9,2018-08-12 02:51:07.662075
1.8,3230,2,9,2018-08-12 02:51:08.399160
1.9,3203,1,30,2018-08-12 02:51:38.477657
1.10,3230,1,30,2018-08-12 02:51:41.286304
1.14,3183,1,31,2018-08-12 02:53:53.896158
1.3,3230,1,31,2018-08-12 02:53:55.598317
1.9,3203,1,31,2018-08-12 02:54:40.086627
1.10,3230,1,31,2018-08-12 02:54:41.892685
1.14,3183,1,32,2018-08-12 02:56:50.757831
1.14,3183,1,32,2018-08-12 02:56:51.755616
1.14,3183,1,32,2018-08-12 02:56:52.757420
1.14,3183,1,32,2018-08-12 02:56:53.772000
1.3,3230,1,32,2018-08-12 02:56:55.706881
1.9,3203,1,32,2018-08-12 02:57:41.695359
1.10,3230,1,32,2018-08-12 02:57:44.625380
1.14,3183,1,33,2018-08-12 02:59:51.740335
1.14,3183,1,33,2018-08-12 02:59:52.739188
1.14,3183,1,33,2018-08-12 02:59:53.878003
1.3,3230,1,33,2018-08-12 02:59:55.816840
1.9,3203,1,33,2018-08-12 03:00:43.304002
1.10,3230,1,33,2018-08-12 03:00:45.248351
1.10,3230,1,33,2018-08-12 03:00:49.358365
1.16,3230,2,10,2018-08-12 03:00:51.121714
1.16,3230,2,10,2018-08-12 03:00:51.981622
1.4,3203,2,10,2018-08-12 03:00:56.731874
1.4,3203,2,10,2018-08-12 03:00:57.730154
1.4,3203,2,10,2018-08-12 03:00:58.614727
1.18,3203,2,10,2018-08-12 03:01:08.382261
1.2,3203,2,10,2018-08-12 03:01:08.605579
1.2,3203,2,10,2018-08-12 03:01:09.605558
1.8,3230,2,10,2018-08-12 03:01:10.255314
1.2,3203,2,10,2018-08-12 03:01:10.606058
1.8,3230,2,10,2018-08-12 03:01:11.317707
1.2,3203,2,10,2018-08-12 03:01:11.607366
1.14,3183,1,34,2018-08-12 03:02:50.607895
1.3,3230,1,34,2018-08-12 03:02:56.050703
1.9,3203,1,34,2018-08-12 03:03:44.912772
1.10,3230,1,34,2018-08-12 03:03:46.728957
1.14,3183,1,35,2018-08-12 03:05:50.579066
1.14,3183,1,35,2018-08-12 03:05:51.590446
1.3,3230,1,35,2018-08-12 03:05:56.159520
1.9,3203,1,35,2018-08-12 03:06:46.523720
1.10,3230,1,35,2018-08-12 03:06:49.448862
1.14,3183,1,36,2018-08-12 03:08:50.572169
1.10,3230,1,36,2018-08-12 03:09:50.067063
1.9,3203,1,36,2018-08-12 03:09:50.310970
1.16,3230,2,11,2018-08-12 03:10:50.935185
1.12,3156,2,11,2018-08-12 03:10:54.499121
1.4,3203,2,11,2018-08-12 03:10:57.188644
1.19,3183,2,11,2018-08-12 03:10:57.748631
1.7,3183,2,11,2018-08-12 03:11:09.798564
1.8,3183,2,11,2018-08-12 03:11:12.239784
1.3,3230,1,37,2018-08-12 03:11:56.504112
1.9,3203,1,37,2018-08-12 03:12:49.739514
1.10,3230,1,37,2018-08-12 03:12:52.673938
1.3,3183,1,38,2018-08-12 03:14:56.611374
1.9,3203,1,38,2018-08-12 03:15:51.221990
1.10,3183,1,38,2018-08-12 03:15:54.402987
1.10,3183,1,38,2018-08-12 03:15:56.652505
1.14,3183,1,39,2018-08-12 03:17:50.638809
1.14,3183,1,39,2018-08-12 03:17:51.515941
1.14,3183,1,39,2018-08-12 03:17:53.767054
1.3,3230,1,39,2018-08-12 03:17:56.760806
1.3,3230,1,39,2018-08-12 03:17:57.760353
1.3,3230,1,39,2018-08-12 03:17:58.844227
1.9,3203,1,39,2018-08-12 03:18:52.831116
1.10,3183,1,39,2018-08-12 03:18:55.134756
1.12,3156,2,12,2018-08-12 03:20:55.823011
1.3,3183,1,40,2018-08-12 03:20:56.994102
1.4,3203,2,12,2018-08-12 03:20:57.765031
1.3,3183,1,40,2018-08-12 03:20:57.991924
1.3,3183,1,40,2018-08-12 03:20:58.951647
1.19,3183,2,12,2018-08-12 03:20:59.320072
1.19,3183,2,12,2018-08-12 03:21:00.444703
1.7,3183,2,12,2018-08-12 03:21:11.615874
1.2,3203,2,12,2018-08-12 03:21:12.024596
1.18,3203,2,12,2018-08-12 03:21:12.867091
1.8,3183,2,12,2018-08-12 03:21:14.160489
1.10,3183,1,40,2018-08-12 03:21:56.613960
1.9,3203,1,40,2018-08-12 03:21:57.565586
1.3,3183,1,41,2018-08-12 03:23:57.101009
1.3,3183,1,41,2018-08-12 03:23:58.101002
1.3,3183,1,41,2018-08-12 03:24:00.312116
1.10,3183,1,41,2018-08-12 03:24:59.347080
1.3,3183,1,42,2018-08-12 03:26:57.170612
1.9,3203,1,42,2018-08-12 03:27:57.657061
1.10,3183,1,42,2018-08-12 03:27:59.953103
1.10,3183,1,42,2018-08-12 03:28:00.953586
1.14,3183,1,43,2018-08-12 03:29:50.691210
1.4,3203,2,13,2018-08-12 03:30:58.335267
1.19,3183,2,13,2018-08-12 03:30:59.015360
1.9,3203,1,43,2018-08-12 03:30:59.268637
1.19,3183,2,13,2018-08-12 03:31:01.016957
1.10,3183,1,43,2018-08-12 03:31:02.560838
1.18,3203,2,13,2018-08-12 03:31:13.556953
1.2,3203,2,13,2018-08-12 03:31:13.935144
1.2,3203,2,13,2018-08-12 03:31:14.935110
1.2,3203,2,13,2018-08-12 03:31:15.964993
1.8,3183,2,13,2018-08-12 03:31:16.080890
1.7,3183,2,13,2018-08-12 03:31:16.559279
1.14,3183,1,44,2018-08-12 03:32:50.676752
1.14,3183,1,44,2018-08-12 03:32:51.673940
1.3,3183,1,44,2018-08-12 03:32:57.549166
1.3,3183,1,44,2018-08-12 03:32:58.548846
1.9,3203,1,44,2018-08-12 03:34:00.919488
1.9,3203,1,44,2018-08-12 03:34:01.875448
1.10,3183,1,44,2018-08-12 03:34:03.165341
1.10,3183,1,44,2018-08-12 03:34:04.290290
1.14,3183,1,45,2018-08-12 03:35:50.652786
1.3,3183,1,45,2018-08-12 03:35:57.658185
1.3,3183,1,45,2018-08-12 03:36:00.908025
1.9,3203,1,45,2018-08-12 03:37:04.543592
1.10,3183,1,45,2018-08-12 03:37:04.899152
1.10,3183,1,45,2018-08-12 03:37:05.908153
1.14,3183,1,46,2018-08-12 03:38:51.635670
1.3,3183,1,46,2018-08-12 03:38:57.891881
1.3,3183,1,46,2018-08-12 03:38:58.893918
1.3,3183,1,46,2018-08-12 03:38:59.981107
1.9,3203,1,46,2018-08-12 03:40:06.174547
1.9,3203,1,46,2018-08-12 03:40:07.341723
1.10,3183,1,46,2018-08-12 03:40:08.510381
1.16,3183,2,14,2018-08-12 03:40:52.005863
1.12,3156,2,14,2018-08-12 03:40:56.337246
1.4,3203,2,14,2018-08-12 03:40:59.032346
1.19,3183,2,14,2018-08-12 03:40:59.464482
1.7,3183,2,14,2018-08-12 03:41:14.994986
1.18,3203,2,14,2018-08-12 03:41:15.248297
1.2,3203,2,14,2018-08-12 03:41:16.529561
1.8,3183,2,14,2018-08-12 03:41:18.133083
1.8,3183,2,14,2018-08-12 03:41:19.127519
1.3,3183,1,47,2018-08-12 03:41:57.965098
1.9,3203,1,47,2018-08-12 03:43:05.575347
1.10,3183,1,47,2018-08-12 03:43:08.245398
1.14,3183,1,48,2018-08-12 03:44:50.600274
1.3,3183,1,48,2018-08-12 03:44:58.107477
1.3,3183,1,48,2018-08-12 03:44:59.107237
1.3,3183,1,48,2018-08-12 03:45:00.203185
1.9,3203,1,48,2018-08-12 03:46:07.187944
1.10,3183,1,48,2018-08-12 03:46:09.729036
1.14,3183,1,49,2018-08-12 03:47:50.717143
1.14,3183,1,49,2018-08-12 03:47:51.593676
1.14,3183,1,49,2018-08-12 03:47:52.829191
1.9,3203,1,49,2018-08-12 03:49:08.794667
1.10,3183,1,49,2018-08-12 03:49:11.446505
1.14,3183,1,50,2018-08-12 03:50:50.699484
1.14,3183,1,50,2018-08-12 03:50:51.686686
1.12,3156,2,15,2018-08-12 03:50:55.545415
1.3,3183,1,50,2018-08-12 03:50:58.416882
1.4,3203,2,15,2018-08-12 03:50:59.699058
1.19,3183,2,15,2018-08-12 03:51:00.293379
1.4,3203,2,15,2018-08-12 03:51:00.607172
1.7,3183,2,15,2018-08-12 03:51:17.682904
1.18,3203,2,15,2018-08-12 03:51:18.068119
1.8,3183,2,15,2018-08-12 03:51:20.050435
1.2,3203,2,15,2018-08-12 03:51:20.694971
1.10,3183,1,50,2018-08-12 03:52:13.933571
1.14,3183,1,51,2018-08-12 03:53:50.682440
1.3,3183,1,51,2018-08-12 03:53:58.525901
1.9,3203,1,51,2018-08-12 03:55:12.010826
1.10,3183,1,51,2018-08-12 03:55:14.658257
1.3,3183,1,52,2018-08-12 03:56:58.665304
1.3,3183,1,52,2018-08-12 03:56:59.759596
1.9,3203,1,52,2018-08-12 03:58:13.617900
1.10,3183,1,52,2018-08-12 03:58:16.267007
1.10,3183,1,52,2018-08-12 03:58:17.282955
1.14,3183,1,53,2018-08-12 03:59:50.649787
1.14,3183,1,53,2018-08-12 03:59:51.649279
1.14,3183,1,53,2018-08-12 03:59:52.754249
1.12,3156,2,16,2018-08-12 04:00:55.979966
1.12,3156,2,16,2018-08-12 04:00:59.228364
1.4,3203,2,16,2018-08-12 04:01:00.180189
1.19,3183,2,16,2018-08-12 04:01:01.891167
1.9,3203,1,53,2018-08-12 04:01:15.227532
1.10,3183,1,53,2018-08-12 04:01:18.017452
1.8,3183,2,16,2018-08-12 04:01:21.968589
1.14,3183,1,54,2018-08-12 04:02:50.509649
1.14,3183,1,54,2018-08-12 04:02:51.615215
1.3,3183,1,54,2018-08-12 04:02:58.976323
1.10,3183,1,54,2018-08-12 04:04:20.625669
1.14,3183,1,55,2018-08-12 04:05:51.594872
1.3,3183,1,55,2018-08-12 04:06:02.461736
1.10,3183,1,55,2018-08-12 04:07:21.222800
1.3,3183,1,56,2018-08-12 04:08:59.320534
1.9,3156,1,56,2018-08-12 04:10:19.964492
1.9,3156,1,56,2018-08-12 04:10:20.963920
1.9,3156,1,56,2018-08-12 04:10:22.053904
1.10,3183,1,56,2018-08-12 04:10:23.714159
1.12,3156,2,17,2018-08-12 04:10:56.300663
1.4,3203,2,17,2018-08-12 04:11:00.753211
1.19,3183,2,17,2018-08-12 04:11:02.460537
1.7,3183,2,17,2018-08-12 04:11:20.060049
1.18,3203,2,17,2018-08-12 04:11:20.432658
1.2,3203,2,17,2018-08-12 04:11:20.849800
1.8,3183,2,17,2018-08-12 04:11:23.889216
1.14,3183,1,57,2018-08-12 04:11:50.557680
1.3,3183,1,57,2018-08-12 04:12:02.704437
1.9,3203,1,57,2018-08-12 04:13:21.537084
1.10,3183,1,57,2018-08-12 04:13:24.545303
1.14,3183,1,58,2018-08-12 04:14:50.689031
1.14,3183,1,58,2018-08-12 04:14:51.661209
1.3,3183,1,58,2018-08-12 04:14:59.539307
1.9,3203,1,58,2018-08-12 04:16:23.179974
1.9,3203,1,58,2018-08-12 04:16:24.179563
1.9,3203,1,58,2018-08-12 04:16:25.271671
1.10,3183,1,58,2018-08-12 04:16:26.154520
1.10,3183,1,58,2018-08-12 04:16:27.182188
1.14,3140,1,59,2018-08-12 04:17:50.672076
1.14,3140,1,59,2018-08-12 04:17:51.671959
1.10,3183,1,59,2018-08-12 04:19:27.773645
1.14,3183,1,60,2018-08-12 04:20:50.624453
1.16,3183,2,18,2018-08-12 04:20:52.028128
1.12,3156,2,18,2018-08-12 04:20:56.497397
1.12,3156,2,18,2018-08-12 04:20:57.633736
1.3,3183,1,60,2018-08-12 04:20:59.906677
1.3,3183,1,60,2018-08-12 04:21:00.904184
1.4,3203,2,18,2018-08-12 04:21:01.327852
1.3,3183,1,60,2018-08-12 04:21:01.906267
1.19,3183,2,18,2018-08-12 04:21:04.260167
1.7,3140,2,18,2018-08-12 04:21:21.748517
1.18,3203,2,18,2018-08-12 04:21:22.280702
1.8,3183,2,18,2018-08-12 04:21:25.811992
1.9,3203,1,60,2018-08-12 04:22:26.362461
1.10,3183,1,60,2018-08-12 04:22:29.396196
1.14,3183,1,61,2018-08-12 04:23:50.605358
1.9,3203,1,61,2018-08-12 04:25:27.974114
1.10,3183,1,61,2018-08-12 04:25:31.969854
1.10,3183,1,61,2018-08-12 04:25:33.005832
1.3,3183,1,62,2018-08-12 04:27:00.245017
1.3,3183,1,62,2018-08-12 04:27:01.222394
1.9,3156,1,62,2018-08-12 04:28:29.581323
1.10,3183,1,62,2018-08-12 04:28:32.700081
1.10,3183,1,62,2018-08-12 04:28:38.236689
1.3,3183,1,63,2018-08-12 04:30:03.581379
1.4,3203,2,19,2018-08-12 04:31:01.900826
1.19,3183,2,19,2018-08-12 04:31:04.692936
1.8,3183,2,19,2018-08-12 04:31:28.730802
1.9,3156,1,63,2018-08-12 04:31:31.094331
1.9,3156,1,63,2018-08-12 04:31:32.094040
1.9,3156,1,63,2018-08-12 04:31:33.094900
1.10,3183,1,63,2018-08-12 04:31:35.219834
1.14,3140,1,64,2018-08-12 04:32:50.586736
1.14,3140,1,64,2018-08-12 04:32:51.549050
1.3,3183,1,64,2018-08-12 04:33:00.440158
1.9,3156,1,64,2018-08-12 04:34:32.676274
